transaction_id,user_id,transaction_date,amount,type,channel
1678,367,08-08-2021,9561.94,Bill,Branch
1679,298,14-07-2020,4069.37,Payment,Mobile
1680,107,05-09-2021,2273.31,Transfer,ATM
1681,442,18-08-2021,2420.41,Transfer,Branch
1682,218,01-08-2023,8898.22,Payment,Mobile
1683,479,02-04-2024,8440.07,Bill,Mobile
1684,69,24-07-2018,7541.07,Bill,ATM
1685,266,24-05-2019,3580.59,Payment,Mobile
1686,239,19-11-2018,5171.39,Bill,ATM
1687,231,04-09-2019,4728.75,Bill,Branch
1688,412,01-04-2021,5025.68,Bill,ATM
1689,13,11-04-2023,1877.7,Transfer,Branch
1690,331,02-11-2019,851.3,Transfer,Branch
1691,432,15-03-2024,5067.47,Payment,Mobile
1692,403,05-03-2020,2836.61,Transfer,Mobile
1693,61,09-11-2020,806.35,Transfer,Web
1694,171,23-09-2023,2046.8,Bill,Branch
1695,155,09-04-2020,7477.59,Payment,Mobile
1696,98,15-04-2024,7085.86,Transfer,Branch
1697,5,23-05-2018,7723.75,Bill,Branch
1698,401,26-08-2021,9968.74,Bill,Mobile
1699,242,26-03-2020,6575.5,Transfer,ATM
1700,117,03-02-2019,2346.57,Payment,Mobile
1701,243,21-07-2024,2413.86,Payment,Mobile
1702,370,17-09-2024,8162.54,Bill,Mobile
1703,161,13-05-2023,8473.44,Bill,ATM
1704,108,17-09-2024,4442.94,Payment,Mobile
1705,192,20-09-2018,1475.61,Transfer,Branch
1706,483,01-07-2022,7404.27,Bill,Branch
1707,174,07-11-2019,2332.36,Bill,ATM
1708,391,04-07-2022,7808.57,Payment,Mobile
1709,167,20-04-2021,5910.86,Payment,Mobile
1710,473,26-11-2019,1477.43,Bill,ATM
1711,196,17-05-2023,2121.63,Bill,Mobile
1712,274,11-08-2018,3925.7,Bill,Mobile
1713,169,23-10-2022,5738.2,Bill,Branch
1714,48,01-07-2018,1797.09,Payment,Mobile
1715,17,28-05-2018,8282.1,Payment,Mobile
1716,14,02-07-2024,1948.25,Transfer,ATM
1717,146,03-02-2024,2138.33,Bill,Mobile
1718,233,04-05-2018,668.79,Payment,Mobile
1719,88,27-05-2019,3335.04,Bill,ATM
1720,81,12-10-2019,9896.99,Transfer,ATM
1721,245,27-08-2018,7457.11,Bill,Web
1722,67,23-11-2023,8717.45,Bill,ATM
1723,419,08-11-2020,7125.75,Bill,Web
1724,310,12-09-2019,5793.4,Bill,Web
1725,258,06-12-2023,7196.04,Bill,Branch
1726,104,04-12-2020,173.69,Transfer,ATM
1727,33,15-01-2018,8263.37,Payment,Mobile
1728,270,28-05-2021,3356.03,Payment,Mobile
1729,236,27-10-2022,4680.68,Transfer,Mobile
1730,148,20-12-2019,6498.36,Bill,Branch
1731,359,13-09-2018,8442.13,Bill,ATM
1732,314,29-07-2024,8251.95,Transfer,ATM
1733,128,06-06-2019,1877.82,Payment,Mobile
1734,235,31-10-2021,3908.18,Payment,Mobile
1735,358,19-03-2022,5729.29,Bill,Mobile
1736,123,27-07-2021,8866.86,Transfer,Branch
1737,452,20-01-2018,6318.02,Bill,Mobile
1738,358,08-03-2021,7292.72,Transfer,ATM
1739,211,15-04-2022,9924.66,Payment,Mobile
1740,189,24-11-2022,857.68,Transfer,Branch
1741,210,25-12-2021,4564.27,Bill,Web
1742,260,21-11-2019,541.89,Transfer,Mobile
1743,328,29-01-2022,6975.41,Payment,Mobile
1744,196,27-11-2021,3502.21,Bill,Web
1745,204,15-01-2021,473.97,Bill,Mobile
1746,364,30-11-2024,9179.66,Bill,ATM
1747,249,12-02-2020,4667.43,Transfer,Web
1748,366,20-09-2021,9505.18,Transfer,ATM
1749,421,26-05-2024,2863.5,Transfer,Web
1750,430,11-01-2018,278.85,Transfer,Web
1751,151,14-02-2024,1329.1,Payment,Mobile
1752,87,16-02-2019,868.09,Transfer,Branch
1753,79,30-07-2023,4462.51,Transfer,Web
1754,366,17-10-2023,441,Payment,Mobile
1755,227,03-09-2021,6997.75,Payment,Mobile
1756,200,08-05-2018,6934.43,Bill,Mobile
1757,307,01-02-2018,146.19,Bill,Web
1758,476,22-10-2024,2572.03,Transfer,Web
1759,47,08-07-2020,258.78,Transfer,Mobile
1760,173,28-11-2024,8223.21,Payment,Mobile
1761,113,17-11-2021,9591.58,Transfer,Web
1762,371,13-08-2021,1753.77,Bill,Mobile
1763,418,18-11-2022,3338.7,Payment,Mobile
1764,320,16-07-2020,2150.48,Payment,Mobile
1765,481,07-01-2021,4336.01,Transfer,Web
1766,55,26-05-2020,3630.11,Transfer,Mobile
1767,206,23-08-2023,6574.53,Transfer,ATM
1768,109,25-09-2024,4641.88,Transfer,Branch
1769,333,10-04-2023,6276.7,Transfer,Mobile
1770,454,15-09-2024,2263.75,Bill,ATM
1771,53,08-03-2019,7154.06,Payment,Mobile
1772,129,22-01-2018,9594.44,Payment,Mobile
1773,324,28-12-2022,6993.52,Payment,Mobile
1774,171,04-04-2018,1835.78,Payment,Mobile
1775,436,31-10-2020,6697.07,Transfer,Branch
1776,10,11-09-2021,6124.48,Payment,Mobile
1777,196,01-11-2019,5159.16,Payment,Mobile
1778,258,02-06-2020,5915.94,Transfer,Web
1779,11,21-09-2022,6201.85,Transfer,Branch
1780,122,20-05-2019,7405.34,Transfer,Mobile
1781,31,08-11-2022,1461.8,Bill,Branch
1782,104,08-08-2022,1601.54,Transfer,Mobile
1783,122,05-04-2022,9241.75,Payment,Mobile
1784,379,07-10-2024,8785.59,Transfer,Branch
1785,163,01-11-2019,6471.66,Transfer,ATM
1786,332,13-08-2021,8145.83,Transfer,Web
1787,434,16-04-2018,7355.44,Bill,Web
1788,106,20-12-2018,5439.19,Payment,Mobile
1789,411,28-01-2021,6904.76,Payment,Mobile
1790,312,02-02-2021,8739.79,Payment,Mobile
1791,94,05-03-2021,4479.37,Transfer,Mobile
1792,446,14-04-2023,4967.26,Transfer,Mobile
1793,325,19-02-2019,9920.92,Transfer,Web
1794,47,24-09-2023,1819.39,Payment,Mobile
1795,121,13-09-2024,5123.5,Bill,ATM
1796,160,08-07-2023,1725.17,Transfer,Web
1797,218,11-05-2022,1846.71,Transfer,Branch
1798,147,07-10-2023,5806.58,Payment,Mobile
1799,140,18-02-2024,8638.01,Bill,Mobile
1800,487,05-02-2020,9728.3,Bill,ATM
1801,86,19-10-2023,4760.06,Bill,ATM
1802,390,29-06-2020,1643.2,Bill,Mobile
1803,391,31-08-2021,3876.05,Transfer,Branch
1804,305,21-10-2020,5418.26,Payment,Mobile
1805,132,19-02-2023,3866.46,Bill,ATM
1806,146,27-05-2023,3813.95,Payment,Mobile
1807,37,16-02-2022,3399.02,Payment,Mobile
1808,101,08-12-2020,1631.77,Transfer,Mobile
1809,7,26-10-2020,8630.39,Payment,Mobile
1810,252,18-12-2020,4105.1,Bill,ATM
1811,497,04-06-2018,7447.72,Bill,ATM
1812,158,10-01-2023,6446.38,Payment,Mobile
1813,210,21-05-2022,8861.5,Transfer,ATM
1814,478,05-04-2022,5699.53,Transfer,ATM
1815,491,25-11-2023,2627.06,Payment,Mobile
1816,261,03-07-2019,7120.37,Payment,Mobile
1817,357,08-12-2023,671.28,Bill,ATM
1818,377,21-07-2022,2543.24,Bill,Mobile
1819,472,09-01-2020,8149.95,Payment,Mobile
1820,358,22-09-2020,6690.19,Transfer,Branch
1821,310,25-05-2023,4609.16,Payment,Mobile
1822,131,13-08-2018,2549.41,Payment,Mobile
1823,7,06-03-2018,1255.63,Transfer,ATM
1824,204,19-01-2019,7090.09,Transfer,Web
1825,449,30-08-2018,4287.15,Bill,Branch
1826,355,12-06-2019,3091.97,Payment,Mobile
1827,301,18-05-2024,3148.99,Bill,Mobile
1828,56,31-07-2024,6398.18,Bill,Web
1829,138,26-06-2018,7512.43,Payment,Mobile
1830,358,23-09-2021,3150.19,Transfer,ATM
1831,1,13-12-2018,1059.02,Payment,Mobile
1832,269,25-03-2020,4226.74,Bill,ATM
1833,88,20-12-2019,1846.37,Transfer,Web
1834,102,07-01-2021,4916.07,Payment,Mobile
1835,231,19-12-2019,5714.21,Transfer,Web
1836,103,03-12-2021,683.92,Transfer,Web
1837,133,11-10-2024,9831.18,Bill,ATM
1838,321,25-11-2022,9138.42,Transfer,Web
1839,41,13-04-2020,3001.94,Bill,Mobile
1840,142,23-12-2021,736.2,Transfer,Web
1841,245,24-09-2020,4903.42,Transfer,Mobile
1842,32,27-07-2018,2734.2,Transfer,Mobile
1843,50,14-10-2022,2189.58,Transfer,ATM
1844,309,13-09-2019,5248.73,Bill,ATM
1845,243,18-02-2022,7593.43,Payment,Mobile
1846,173,13-12-2023,3770.77,Bill,Branch
1847,419,05-09-2022,2472.01,Bill,ATM
1848,194,18-05-2020,6147.01,Bill,Branch
1849,413,01-10-2022,1091.76,Bill,ATM
1850,372,10-10-2023,8370.67,Transfer,Mobile
1851,309,04-10-2023,1316.66,Payment,Mobile
1852,487,26-03-2018,7022.72,Transfer,Branch
1853,232,03-06-2022,6221.68,Payment,Mobile
1854,264,24-08-2022,4189.95,Transfer,Mobile
1855,327,06-06-2020,9579.72,Bill,Mobile
1856,325,09-03-2018,3666.04,Transfer,Branch
1857,348,15-06-2023,4498.63,Payment,Mobile
1858,205,30-03-2023,7418.13,Transfer,Branch
1859,220,02-07-2019,9396.94,Bill,Mobile
1860,376,09-01-2022,3910.1,Payment,Mobile
1861,365,21-09-2024,1517.3,Payment,Mobile
1862,66,14-11-2023,5029.46,Transfer,Branch
1863,427,10-05-2019,6763.32,Payment,Mobile
1864,87,01-01-2020,8974.44,Transfer,ATM
1865,340,30-10-2021,5452.61,Transfer,Web
1866,88,16-11-2024,7557.2,Payment,Mobile
1867,55,25-01-2024,4405.44,Payment,Mobile
1868,83,14-12-2022,9297.13,Bill,ATM
1869,393,04-03-2021,2875.54,Payment,Mobile
1870,341,06-02-2023,4815.39,Payment,Mobile
1871,341,19-12-2021,1443.99,Payment,Mobile
1872,47,07-07-2020,7975.85,Bill,Web
1873,478,22-01-2023,5802.12,Payment,Mobile
1874,330,19-06-2019,3497.94,Payment,Mobile
1875,335,05-11-2024,6456.81,Payment,Mobile
1876,414,17-08-2022,2410.34,Bill,Mobile
1877,149,04-11-2018,968.04,Transfer,Branch
1878,380,10-03-2024,5962.78,Transfer,Mobile
1879,294,26-10-2018,3740.6,Bill,ATM
1880,296,15-04-2018,7395.49,Bill,Mobile
1881,303,05-08-2020,5402.47,Bill,ATM
1882,164,09-03-2020,7735.68,Payment,Mobile
1883,267,09-05-2019,6671.05,Payment,Mobile
1884,55,10-02-2018,4013.59,Payment,Mobile
1885,162,12-12-2019,1532.54,Bill,Web
1886,256,23-07-2024,6831.81,Transfer,Branch
1887,75,07-03-2021,7495.89,Payment,Mobile
1888,307,11-04-2021,3269.38,Payment,Mobile
1889,141,12-01-2023,9968.8,Payment,Mobile
1890,324,14-04-2018,8304,Bill,Branch
1891,361,17-09-2020,9668.31,Transfer,Branch
1892,79,03-07-2018,8296.06,Transfer,Web
1893,359,02-08-2018,7383.68,Transfer,ATM
1894,373,01-03-2021,3978.9,Payment,Mobile
1895,12,21-02-2020,5524.63,Bill,ATM
1896,348,15-08-2021,4786.87,Bill,ATM
1897,201,14-01-2021,811.05,Payment,Mobile
1898,145,02-11-2019,6994.13,Transfer,ATM
1899,50,30-12-2023,1395.92,Payment,Mobile
1900,436,14-04-2023,9352.3,Bill,ATM
1901,336,07-08-2024,1720.58,Transfer,ATM
1902,357,15-06-2020,4876.17,Transfer,Web
1903,112,24-02-2018,8063.15,Transfer,Mobile
1904,186,14-03-2018,7286.98,Payment,Mobile
1905,348,24-07-2023,7876.44,Transfer,ATM
1906,487,22-03-2024,9828.74,Payment,Mobile
1907,475,03-01-2019,657.68,Bill,ATM
1908,92,12-04-2024,9456.13,Transfer,Branch
1909,304,02-06-2019,4394.83,Transfer,ATM
1910,126,17-08-2024,436.53,Transfer,ATM
1911,251,09-03-2021,3096.63,Payment,Mobile
1912,335,23-02-2018,7477.48,Payment,Mobile
1913,399,15-03-2022,4690.37,Payment,Mobile
1914,141,28-11-2021,6360.1,Bill,Branch
1915,6,08-02-2018,1288,Transfer,Mobile
1916,251,18-09-2024,6449.95,Payment,Mobile
1917,12,05-05-2020,5909.82,Payment,Mobile
1918,141,04-08-2018,6967.89,Transfer,Web
1919,197,25-03-2020,4893.5,Payment,Mobile
1920,153,07-06-2018,5757.09,Transfer,Branch
1921,33,28-01-2024,7166.3,Payment,Mobile
1922,208,11-12-2023,8147.39,Transfer,ATM
1923,285,09-07-2019,8192.88,Payment,Mobile
1924,33,08-04-2022,5237.12,Payment,Mobile
1925,386,03-02-2019,7554.58,Payment,Mobile
1926,93,08-09-2018,8633.83,Payment,Mobile
1927,3,17-12-2018,5591.75,Bill,Mobile
1928,21,21-10-2021,1375.28,Transfer,Web
1929,45,25-07-2018,5668.71,Transfer,Mobile
1930,64,18-07-2022,5110.87,Bill,Web
1931,217,16-03-2019,9773.32,Payment,Mobile
1932,128,06-10-2023,3075.94,Payment,Mobile
1933,338,11-08-2023,5387.61,Transfer,ATM
1934,356,02-09-2022,3198.07,Bill,Web
1935,353,20-11-2020,1080.19,Transfer,Web
1936,19,31-05-2022,1961.93,Bill,Web
1937,491,21-08-2018,1428.66,Payment,Mobile
1938,303,31-08-2019,3654.75,Transfer,ATM
1939,39,23-06-2019,5543.5,Bill,ATM
1940,333,02-03-2024,9046.23,Bill,ATM
1941,43,13-07-2022,9452.93,Payment,Mobile
1942,482,15-10-2020,6975.7,Payment,Mobile
1943,37,25-12-2022,6332.73,Bill,Web
1944,366,11-12-2022,3784.21,Payment,Mobile
1945,215,02-07-2021,8233.52,Bill,ATM
1946,195,07-12-2021,356.51,Payment,Mobile
1947,40,05-02-2020,2774.24,Payment,Mobile
1948,351,16-08-2019,5528.85,Transfer,Branch
1949,328,13-06-2018,980.84,Bill,Branch
1950,75,01-01-2018,8701.67,Transfer,Branch
1951,6,11-02-2020,1069.67,Transfer,ATM
1952,488,02-05-2019,1139.53,Transfer,Web
1953,270,14-06-2020,7310.44,Bill,ATM
1954,49,23-12-2022,5336.71,Payment,Mobile
1955,283,21-07-2019,2783.43,Transfer,Mobile
1956,88,25-01-2020,3248.16,Bill,Web
1957,177,22-10-2024,8080.24,Payment,Mobile
1958,245,15-03-2024,5963.87,Bill,Mobile
1959,352,02-12-2021,5184.3,Transfer,Web
1960,74,02-12-2021,3850.13,Payment,Mobile
1961,28,14-03-2019,9192.57,Payment,Mobile
1962,363,14-06-2018,7797.53,Payment,Mobile
1963,362,29-04-2021,4632.09,Bill,Branch
1964,409,19-01-2021,4739.79,Bill,Branch
1965,488,01-05-2021,4334.87,Payment,Mobile
1966,157,28-10-2024,6392.79,Transfer,Branch
1967,209,19-10-2024,7728.73,Transfer,Mobile
1968,40,10-01-2021,7326.53,Transfer,Web
1969,295,14-07-2024,668.37,Payment,Mobile
1970,284,27-05-2024,9302.93,Transfer,ATM
1971,347,13-11-2023,5135.96,Payment,Mobile
1972,246,26-10-2020,5028.27,Payment,Mobile
1973,208,21-12-2019,237.61,Transfer,Mobile
1974,366,19-02-2020,4307.29,Payment,Mobile
1975,126,24-02-2018,9942.8,Payment,Mobile
1976,311,04-11-2024,4541.66,Transfer,Web
1977,90,27-07-2024,843.71,Transfer,Branch
1978,488,15-01-2020,603.97,Bill,ATM
1979,88,17-07-2022,3795.51,Transfer,Branch
1980,468,12-04-2021,6822.73,Payment,Mobile
1981,149,30-08-2018,3061.86,Bill,Branch
1982,110,30-09-2023,122.12,Payment,Mobile
1983,112,12-09-2021,9238.26,Payment,Mobile
1984,479,27-05-2024,4684.26,Payment,Mobile
1985,30,22-03-2023,3621.87,Payment,Mobile
1986,169,09-03-2021,3053.67,Transfer,Mobile
1987,180,26-02-2023,8912.94,Transfer,ATM
1988,182,26-11-2024,187.75,Bill,ATM
1989,102,21-12-2022,938.96,Payment,Mobile
1990,211,19-08-2023,1326.04,Bill,Mobile
1991,80,02-09-2022,7717.53,Bill,Web
1992,241,25-06-2024,4014.05,Bill,Branch
1993,220,09-02-2019,8932.71,Payment,Mobile
1994,56,15-08-2022,9894.76,Payment,Mobile
1995,83,20-05-2021,1484.76,Payment,Mobile
1996,3,27-10-2022,3656.44,Payment,Mobile
1997,57,21-05-2018,1976.71,Transfer,Web
1998,203,13-04-2019,4268.45,Bill,Mobile
1999,83,15-04-2024,6695.43,Bill,Branch
2000,61,05-08-2019,4268.84,Payment,Mobile
2001,410,05-11-2018,6849.19,Transfer,Branch
2002,385,29-04-2022,7667.49,Bill,ATM
2003,68,04-01-2018,1186.35,Transfer,Mobile
2004,65,07-03-2020,1639.87,Payment,Mobile
2005,393,02-03-2018,6875.93,Transfer,Branch
2006,220,25-08-2021,9766.74,Payment,Mobile
2007,223,29-11-2020,4853.91,Bill,ATM
2008,43,05-07-2022,7632.91,Transfer,Web
2009,374,23-07-2018,5161.27,Transfer,Branch
2010,393,09-12-2021,1238.7,Bill,Web
2011,342,02-02-2018,8224.03,Transfer,ATM
2012,362,18-01-2020,7848.9,Transfer,Web
2013,97,06-03-2019,9926.26,Payment,Mobile
2014,118,12-11-2023,1292.57,Bill,Mobile
2015,141,31-08-2019,9904.95,Transfer,ATM
2016,10,18-07-2018,6203.03,Transfer,Mobile
2017,195,26-02-2020,4132.24,Bill,Web
2018,114,27-10-2024,3428.16,Bill,Mobile
2019,262,11-10-2023,4328.02,Transfer,Branch
2020,57,20-07-2021,2765.54,Bill,Branch
2021,365,20-05-2019,4238.93,Bill,Mobile
2022,94,06-10-2021,504.8,Transfer,Branch
2023,109,22-06-2019,2924.64,Bill,Mobile
2024,221,02-05-2019,1929.92,Bill,Branch
2025,172,11-09-2018,3113.13,Transfer,Mobile
2026,350,19-08-2018,5562.51,Transfer,Branch
2027,185,23-09-2024,7438.79,Bill,Branch
2028,122,19-04-2023,6537.46,Transfer,ATM
2029,45,16-04-2018,8883.22,Transfer,Mobile
2030,22,13-01-2019,5906.96,Payment,Mobile
2031,99,13-04-2023,7076.13,Transfer,Mobile
2032,483,30-07-2024,5511.13,Bill,Branch
2033,372,21-03-2022,4794.57,Transfer,Web
2034,23,21-09-2024,1365.54,Bill,Branch
2035,457,28-06-2020,8783.05,Payment,Mobile
2036,459,25-11-2018,3723.52,Payment,Mobile
2037,467,21-12-2024,4417.65,Bill,ATM
2038,269,16-03-2020,9320.19,Payment,Mobile
2039,86,23-08-2021,6031.62,Payment,Mobile
2040,149,05-12-2018,549.91,Payment,Mobile
2041,407,20-02-2019,9727.49,Transfer,ATM
2042,254,24-07-2020,6878.47,Payment,Mobile
2043,85,04-09-2021,4433.67,Payment,Mobile
2044,288,15-01-2018,7815.78,Bill,Branch
2045,106,18-08-2024,1922.26,Transfer,Web
2046,304,26-09-2022,6997.55,Payment,Mobile
2047,258,08-12-2018,7106.76,Payment,Mobile
2048,156,26-08-2019,8539.5,Bill,Branch
2049,283,19-07-2023,1279.12,Transfer,Mobile
2050,274,10-01-2022,2458.35,Transfer,Web
2051,483,20-03-2023,8847.66,Transfer,Branch
2052,448,21-12-2022,7927.15,Payment,Mobile
2053,422,03-11-2022,2178.73,Transfer,Mobile
2054,333,19-11-2021,3539.87,Payment,Mobile
2055,167,05-11-2024,924.14,Payment,Mobile
2056,370,21-05-2018,1422.75,Payment,Mobile
2057,167,20-01-2022,9854.09,Payment,Mobile
2058,422,22-07-2018,3619.28,Payment,Mobile
2059,91,27-04-2022,2634.27,Transfer,Mobile
2060,370,05-07-2024,7483.12,Bill,Branch
2061,446,01-02-2020,6299.67,Payment,Mobile
2062,419,18-02-2022,4477.63,Bill,Branch
2063,105,05-01-2019,5858.47,Bill,Web
2064,229,28-11-2020,2394.06,Payment,Mobile
2065,189,21-03-2019,1568.51,Bill,Mobile
2066,254,11-04-2020,1896.98,Transfer,Web
2067,97,08-10-2024,5739.61,Payment,Mobile
2068,332,16-02-2020,2892.24,Bill,Web
2069,454,05-10-2019,1859.57,Bill,Web
2070,36,05-08-2022,1520.87,Bill,Web
2071,233,24-03-2024,9100.4,Bill,Mobile
2072,371,28-09-2024,5315.11,Payment,Mobile
2073,309,05-06-2021,1087.33,Bill,Mobile
2074,57,08-06-2022,8282.97,Payment,Mobile
2075,68,28-09-2023,2558.6,Transfer,Branch
2076,74,03-12-2023,9392.12,Payment,Mobile
2077,406,26-04-2019,9666.97,Transfer,Branch
2078,437,10-07-2019,7103.81,Transfer,Web
2079,246,14-12-2020,7620.75,Bill,Web
2080,158,08-05-2023,3384.39,Transfer,Web
2081,29,14-02-2020,5480.91,Bill,Mobile
2082,11,30-06-2020,8266.76,Transfer,Branch
2083,53,19-11-2023,5164.27,Bill,Web
2084,1,20-09-2018,9130.45,Transfer,Web
2085,219,18-08-2019,3915.29,Bill,Branch
2086,116,08-06-2020,9224.74,Payment,Mobile
2087,352,17-09-2020,8853.82,Transfer,ATM
2088,87,05-12-2019,9908.6,Transfer,Mobile
2089,490,05-10-2018,9562.91,Bill,Mobile
2090,316,22-12-2020,3403.88,Bill,Mobile
2091,459,26-12-2021,529.13,Transfer,Web
2092,220,02-07-2021,5351.76,Payment,Mobile
2093,348,04-01-2018,4309.92,Payment,Mobile
2094,320,30-11-2018,8193.87,Bill,Mobile
2095,139,04-03-2018,9170.72,Payment,Mobile
2096,478,01-08-2022,2727.47,Payment,Mobile
2097,404,10-08-2022,121.57,Transfer,Web
2098,164,26-11-2023,1563.02,Bill,ATM
2099,418,20-01-2018,766.4,Payment,Mobile
2100,492,07-09-2020,7294.41,Transfer,Mobile
2101,166,09-05-2022,9948.24,Transfer,ATM
2102,181,11-12-2018,3261.23,Bill,ATM
2103,356,26-08-2020,9731.2,Payment,Mobile
2104,71,15-09-2018,8041.2,Payment,Mobile
2105,197,08-10-2021,4244.73,Bill,ATM
2106,273,12-02-2023,5408.5,Transfer,ATM
2107,43,09-01-2018,5851.54,Bill,Web
2108,360,27-08-2021,963.78,Bill,Mobile
2109,105,30-08-2022,9939.66,Transfer,Branch
2110,286,01-11-2022,4791.87,Transfer,Mobile
2111,31,06-05-2024,9122.48,Bill,Web
2112,151,08-07-2019,4657.85,Payment,Mobile
2113,125,25-08-2024,2186.3,Transfer,Mobile
2114,383,06-02-2023,1464.23,Payment,Mobile
2115,194,21-10-2022,7357.51,Payment,Mobile
2116,191,16-02-2023,635.43,Transfer,Mobile
2117,245,18-08-2023,8390.63,Transfer,Mobile
2118,76,17-04-2018,3715.92,Transfer,Web
2119,40,02-01-2021,223.53,Bill,Web
2120,392,29-08-2019,1906,Payment,Mobile
2121,384,08-06-2020,5321.76,Bill,ATM
2122,211,19-04-2023,7253.32,Bill,Mobile
2123,147,06-11-2018,1201.54,Transfer,Mobile
2124,310,18-02-2021,7536.22,Payment,Mobile
2125,6,28-05-2018,4024.27,Bill,ATM
2126,284,21-12-2024,7142.93,Bill,Branch
2127,364,14-06-2024,2350.42,Transfer,Branch
2128,499,08-02-2022,1010.17,Bill,Web
2129,381,05-03-2022,2197.46,Payment,Mobile
2130,113,10-07-2018,3983.68,Payment,Mobile
2131,419,06-05-2019,6955.02,Bill,Branch
2132,335,09-08-2021,6454.72,Bill,Web
2133,28,24-06-2022,8053.06,Payment,Mobile
2134,100,21-02-2018,2772.2,Transfer,Mobile
2135,186,19-01-2021,6071.58,Bill,Mobile
2136,123,05-02-2022,2893.85,Payment,Mobile
2137,34,21-01-2023,2197.91,Transfer,Branch
2138,97,23-12-2024,5561.74,Payment,Mobile
2139,124,23-04-2019,2764.76,Payment,Mobile
2140,289,04-02-2018,9866.29,Bill,Mobile
2141,25,17-12-2018,3214.34,Bill,Mobile
2142,183,22-01-2023,7541.63,Bill,Web
2143,162,06-04-2022,7543.24,Payment,Mobile
2144,499,11-01-2018,1382.22,Payment,Mobile
2145,170,02-03-2019,4132.14,Payment,Mobile
2146,258,02-01-2024,8094.19,Transfer,Mobile
2147,301,23-05-2023,7981.09,Bill,Mobile
2148,149,09-09-2024,1696.11,Payment,Mobile
2149,41,14-11-2019,8863.52,Transfer,Web
2150,453,15-01-2019,2234.91,Payment,Mobile
2151,394,06-04-2023,7213.69,Payment,Mobile
2152,230,16-11-2021,7874.98,Bill,Branch
2153,185,25-05-2023,6272.36,Bill,Mobile
2154,457,04-06-2023,7156.35,Payment,Mobile
2155,123,09-11-2024,2167.32,Payment,Mobile
2156,491,25-08-2021,1608.77,Payment,Mobile
2157,50,23-11-2018,8066.79,Transfer,Branch
2158,281,27-02-2023,8688.58,Transfer,ATM
2159,49,30-03-2019,4602.6,Transfer,Branch
2160,83,28-08-2022,774.8,Payment,Mobile
2161,181,03-06-2018,983.37,Transfer,ATM
2162,133,08-12-2022,9862.82,Bill,ATM
2163,333,27-11-2022,9249.19,Transfer,ATM
2164,21,05-10-2022,3698.37,Bill,ATM
2165,210,23-12-2018,8584.31,Payment,Mobile
2166,226,03-09-2024,3730.65,Payment,Mobile
2167,192,11-04-2022,926.56,Bill,ATM
2168,135,10-08-2022,8786.35,Payment,Mobile
2169,318,30-11-2022,9776.57,Transfer,Web
2170,359,11-07-2021,8230.23,Transfer,Web
2171,437,25-06-2023,1142.45,Bill,Web
2172,292,29-06-2022,4052.88,Transfer,Web
2173,199,17-09-2020,8754.17,Payment,Mobile
2174,179,20-06-2020,4712.19,Payment,Mobile
2175,56,07-05-2021,949.64,Payment,Mobile
2176,470,01-08-2021,9599.53,Bill,ATM
2177,103,14-11-2018,4075.05,Transfer,Branch
2178,176,15-03-2019,9964.74,Bill,Web
2179,360,30-03-2024,7438.72,Transfer,Branch
2180,233,31-01-2022,479,Transfer,ATM
2181,75,18-01-2019,6438.14,Bill,Mobile
2182,308,14-04-2020,7764.63,Transfer,Branch
2183,405,12-06-2019,4358.09,Bill,Web
2184,28,02-11-2021,2193.78,Transfer,ATM
2185,139,07-09-2018,2595.51,Transfer,Mobile
2186,73,04-02-2019,785.66,Bill,Mobile
2187,153,16-02-2020,8750.38,Bill,ATM
2188,269,17-05-2020,2219.64,Bill,Web
2189,426,29-12-2021,632.05,Bill,Branch
2190,494,06-06-2021,7556.44,Transfer,Web
2191,179,29-12-2023,9425.22,Bill,ATM
2192,275,22-02-2021,6919.42,Transfer,ATM
2193,182,16-10-2020,9134.72,Payment,Mobile
2194,422,10-07-2024,198.32,Payment,Mobile
2195,40,14-06-2019,7254.96,Payment,Mobile
2196,166,25-06-2018,6674.22,Payment,Mobile
2197,8,16-01-2021,1590.01,Bill,Web
2198,256,06-06-2018,8656.58,Transfer,ATM
2199,135,07-10-2024,5254.85,Transfer,ATM
2200,483,16-11-2020,8341.86,Transfer,ATM
2201,328,03-10-2018,9697.63,Transfer,Mobile
2202,112,14-08-2024,7482.5,Transfer,ATM
2203,357,28-03-2020,5506.25,Transfer,ATM
2204,111,12-11-2022,3546.05,Transfer,Mobile
2205,190,27-04-2023,8156.42,Transfer,Branch
2206,460,10-11-2019,3138.96,Transfer,ATM
2207,333,28-10-2020,9990.58,Bill,ATM
2208,181,24-03-2021,3586.89,Payment,Mobile
2209,268,28-09-2018,9743.29,Bill,Mobile
2210,475,13-08-2018,1840.56,Bill,Branch
2211,91,23-04-2024,5572.26,Transfer,ATM
2212,196,01-02-2024,2921.78,Payment,Mobile
2213,325,14-08-2021,2904.16,Payment,Mobile
2214,45,18-09-2018,8078.8,Transfer,Mobile
2215,333,27-01-2023,262.62,Bill,Mobile
2216,255,22-08-2022,7524.44,Payment,Mobile
2217,325,11-09-2022,4496.62,Payment,Mobile
2218,342,08-04-2021,2970.05,Bill,Web
2219,115,28-10-2019,7791.11,Payment,Mobile
2220,59,22-07-2023,2036.05,Bill,Mobile
2221,180,04-07-2018,9679.4,Bill,ATM
2222,465,07-09-2023,8222.14,Payment,Mobile
